STUDY_ID,LATITUDE,LONGITUDE,species_richness,total_abundance,mean_depth,n_samples,n_years,year_start,year_end,realm,biome,climate
797,-26.8275,-51.80806,11,34.0,1118.0,19,2,2013,2014,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-26.818333,-51.791944,11,68.0,1093.0,29,2,2013,2014,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-26.813333,-51.991944,8,95.0,1021.0,36,2,2013,2014,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-26.809444,-51.852222,13,38.0,1108.0,25,2,2013,2014,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-26.801667,-51.906389,11,42.0,965.0,19,2,2013,2014,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-26.79917,-51.81861,6,114.0,1134.0,29,2,2013,2014,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-26.795556,-51.984722,4,5.0,872.0,4,2,2013,2014,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-26.78833,-51.86417,6,24.0,1071.0,10,2,2013,2014,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-26.756944,-51.966389,6,7.0,972.0,5,1,2013,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-26.744722,-51.979722,4,20.0,1092.0,10,2,2013,2014,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-26.724444,-51.933056,5,26.0,1095.0,17,2,2013,2014,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-26.711389,-51.940278,9,27.0,1003.0,17,1,2014,2014,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-26.709167,-51.9275,9,144.0,1037.0,34,1,2013,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-26.697778,-51.928333,6,64.0,1092.0,24,2,2013,2014,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
797,-26.696389,-51.954722,7,18.0,955.0,11,1,2013,2013,Terrestrial,Tropical and subtropical moist broadleaf forests,Temperate/Tropical
798,32.378915,34.857432,7,210.0,-5.277777777777778,4,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.378966,34.857094,11,1084.0,-3.305769230769231,3,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.37909,34.85735,9,588.0,-5.5,4,1,2021,2021,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.37923,34.85723,8,164.0,-3.5630434782608695,4,1,2021,2021,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.38008,34.85744,11,189.0,-3.777272727272727,3,1,2021,2021,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.38014,34.85732,12,546.0,-3.574324324324324,4,1,2021,2021,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.380204,34.857304,8,681.0,-4.618181818181818,4,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.380572,34.858414,17,660.0,-4.278048780487805,3,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.396004,34.861848,15,1574.0,-3.928205128205128,4,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.399199,34.862913,11,1495.0,-3.390322580645161,4,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.399259,34.863005,12,2106.0,-3.2,4,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.3999,34.8631,6,125.0,-3.0538461538461537,3,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.400113,34.863367,11,655.0,-2.4466666666666668,4,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.400173,34.863512,8,556.0,-4.0,3,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.401105,34.864545,5,714.0,-4.590909090909091,3,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.40218,34.8582,11,785.0,-9.66060606060606,4,1,2015,2015,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.4049,34.86464,10,489.0,-2.165,3,1,2015,2015,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.404905,34.864898,5,285.0,-4.846666666666667,4,1,2015,2015,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.405181,34.864842,6,1956.0,-2.0,4,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.405249,34.864695,7,1067.0,,4,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.405325,34.864875,5,255.0,-2.3363636363636364,3,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.40548,34.86503,7,786.0,-2.6375,3,1,2021,2021,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.40553,34.86507,7,1380.0,-2.5428571428571427,4,1,2015,2015,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.406328,34.865198,5,626.0,-2.0,4,1,2015,2015,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.4064,34.8648,5,36.0,-3.0,3,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.406433,34.864912,13,2343.0,-2.0864864864864865,5,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.406657,34.865488,14,1282.0,-1.9542857142857144,4,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.4072,34.86542,8,314.0,-2.78125,3,1,2021,2021,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.40768,34.86536,5,119.0,-2.1055555555555556,3,1,2021,2021,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.407687,34.865567,9,312.0,-3.0,3,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.407759,34.866037,16,1506.0,-1.871212121212121,3,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.408166,34.866065,7,1153.0,,3,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.408855,34.866191,15,1705.0,-3.1,4,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.4089,34.8662,5,120.0,-3.230769230769231,4,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.4118,34.8666,9,295.0,-2.9186046511627906,8,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.412757,34.867427,9,2818.0,-3.2,4,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.4131,34.867582,8,317.0,-2.923076923076923,4,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.41362,34.86788,11,118.0,-3.7225,3,1,2021,2021,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.413961,34.868729,15,1051.0,-5.0,3,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.414602,34.868579,9,245.0,-4.266666666666667,3,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.41513,34.86843,11,312.0,-3.6956521739130435,3,1,2021,2021,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.4162,34.86859,11,158.0,-3.4661290322580647,4,1,2021,2021,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.416563,34.868875,9,706.0,-5.0,4,1,2015,2015,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.417002,34.869551,15,720.0,-3.985294117647059,3,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.41748,34.86916,13,1241.0,-4.915625,4,1,2015,2015,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.417597,34.86895,12,575.0,-5.3,4,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.41798,34.86952,8,287.0,-5.166666666666667,3,1,2015,2015,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.42178,34.87079,11,911.0,-3.0,4,1,2015,2015,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.42206,34.87053,12,235.0,-4.776785714285714,3,1,2021,2021,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.42217,34.870848,13,2309.0,-4.3774999999999995,4,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.422813,34.870554,14,595.0,-4.0,3,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.423043,34.870476,13,2081.0,-5.0,4,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.423052,34.870479,11,577.0,,3,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.423092,34.870755,10,139.0,-4.644117647058823,3,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.42315,34.87085,13,631.0,-4.60625,4,1,2021,2021,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.424197,34.866056,15,817.0,-7.745714285714286,3,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.42422,34.87114,9,373.0,-4.7,4,1,2015,2015,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.424223,34.866046,10,203.0,-7.5,4,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.42438,34.86612,15,503.0,-8.047435897435896,4,1,2021,2021,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.425437,34.871538,11,519.0,-3.5526315789473686,6,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.42547,34.871455,13,1044.0,-4.0,4,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.4256,34.8713,10,129.0,-5.0,4,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.426343,34.866548,17,618.0,-8.583333333333334,3,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.42643,34.86659,15,519.0,-8.63586956521739,4,1,2021,2021,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.426479,34.866638,11,338.0,-9.0,4,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.4278,34.8724,6,398.0,-3.0,3,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.42799,34.87252,9,193.0,-2.81875,3,1,2021,2021,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.42799,34.87259,9,491.0,-2.738333333333333,4,1,2021,2021,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.428121,34.872745,14,697.0,-2.490322580645161,3,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.428866,34.867387,16,2137.0,-8.57391304347826,4,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.428964,34.872237,9,599.0,-2.0,3,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.42919,34.86736,13,283.0,-8.4875,3,1,2021,2021,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.429504,34.873211,7,255.0,-2.35,4,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.429646,34.873136,9,2173.0,-2.7999999999999994,4,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.43326,34.86825,12,304.0,-9.464814814814815,3,1,2021,2021,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.433323,34.86828,18,1491.0,-9.540384615384616,4,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.43476,34.8689,10,957.0,-7.0,4,1,2015,2015,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.4409,34.87106,9,1022.0,-7.1934625,4,1,2015,2015,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.5869,34.91004,12,2721.0,-5.210674333333333,4,1,2015,2015,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.58936,34.91039,9,908.0,-4.74,5,1,2015,2015,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.59335,34.91229,9,1197.0,-5.5646424,4,1,2015,2015,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.59508,34.91262,7,343.0,-2.931578947368421,4,1,2015,2015,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.600553,34.914146,9,1047.0,-2.4444444444444446,3,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.6033,34.9133,3,95.0,-3.6,5,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.603302,34.91357,13,3528.0,-2.8625000000000003,3,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.603362,34.913652,11,303.0,,4,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.605477,34.914156,16,1307.0,-2.975,3,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.6056,34.91389,10,193.0,-2.0194444444444444,3,1,2021,2021,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.605645,34.913782,8,576.0,-2.7,4,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.606,34.914,13,598.0,-5.84,3,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.60653,34.91378,11,1613.0,-3.5722222222222224,4,1,2021,2021,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.607894,34.91345,13,636.0,-1.8714285714285714,3,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.6079,34.9136,5,553.0,-3.4,5,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.608014,34.913634,11,162.0,-2.5384615384615383,3,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.608217,34.913937,9,532.0,-2.3636363636363638,4,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.60834,34.91344,8,614.0,-3.3274999999999997,4,1,2021,2021,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.6114,34.9136,4,129.0,-2.5,4,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.61156,34.91378,12,1038.0,-2.5608695652173914,3,1,2021,2021,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.611583,34.913793,11,510.0,-3.5,3,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.6116,34.9138,12,1371.0,-2.011764705882353,4,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.612555,34.91419,13,1824.0,,4,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.614122,34.914568,11,512.0,-3.5,3,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.614273,34.914476,6,434.0,-3.2222222222222223,5,1,2015,2015,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.620097,34.901428,4,97.0,-6.0,4,1,2015,2015,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.62104,34.916168,15,1061.0,-4.311111111111111,4,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.6229,34.9172,4,232.0,-2.6727272727272724,3,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.622961,34.917794,7,231.0,,3,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.6242,34.9162,12,4017.0,-3.7466666666666666,4,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.6242,34.9176,16,690.0,-2.2411764705882353,3,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.624473,34.917412,8,535.0,-4.7368421052631575,4,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.624694,34.918056,13,542.0,-3.8,4,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.626,34.9183,4,299.0,-3.4500000000000006,3,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.6274,34.9189,9,468.0,-4.9818181818181815,4,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.6281,34.91878,9,342.0,-4.6850000000000005,4,1,2021,2021,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.628227,34.918774,14,1294.0,-3.2629629629629626,3,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.628442,34.918137,7,834.0,-5.904761904761905,4,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.628469,34.918802,13,1118.0,-4.352702702702703,4,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.62859,34.91824,14,595.0,-4.707142857142857,3,1,2021,2021,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.63042,34.91925,10,482.0,-2.5250000000000004,4,1,2021,2021,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.630514,34.919474,12,562.0,-2.293548387096774,6,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.630825,34.919576,12,925.0,-1.6662499999999998,4,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.63458,34.91077,11,746.0,-2.9838709677419355,4,1,2015,2015,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.6355,34.9208,6,167.0,-3.5,3,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.635701,34.920245,17,1145.0,-3.5127659574468084,4,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.63573,34.92011,15,515.0,-3.033823529411765,4,1,2021,2021,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.635761,34.920061,9,472.0,-2.7739999999999996,4,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.635944,34.91944,18,786.0,-4.032291666666667,4,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.63626,34.91947,11,948.0,-3.2740740740740737,4,1,2021,2021,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.63646,34.91947,10,649.0,-3.1,4,1,2015,2015,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.6421,34.92049,17,3561.0,-4.454761904761905,4,1,2021,2021,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.642147,34.920747,15,6277.0,-3.485714285714286,4,1,2017,2017,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.6422,34.9207,15,445.0,-2.531428571428571,3,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.642277,34.920459,13,1469.0,-5.1171875,4,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.64252,34.92055,17,536.0,-3.46,3,1,2015,2015,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.6435,34.9214,4,279.0,-2.3545454545454545,4,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.6439,34.9214,7,358.0,-4.0,4,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.646,34.9217,18,1014.0,-2.0609756097560976,4,1,2019,2019,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
798,32.646394,34.921728,7,637.0,-3.6450000000000005,4,1,2023,2023,Marine,Temperate shelf and seas ecoregions,Temperate/Tropical
